id,content,type
1964504848,@asco will the presentations be available online during the meeting?  The poster discussants are going so fast I can't write fast enough,worry
1964845984,@AHisme  it sucks big time. I am in Sheffield till Sunday. I don't think I can pretend to be happy and smiley anymore.,hate
1753695577,@mellalicious fey slays it in #30rock but title of that film sounds bad  #Inbruges is a funny indie little euro city hitman gone bad tale!,worry
1694240237,"@grooveshark I'm having elevated error rates... StreamKeys not found, and then connection problems. Server migration isn't easy, huh  ?",worry
1694687887,@palinn So Palin got the new haircut,empty
1694834428,STILL TRYING TO GET THIS ALL FIGURED OUT?!!!!,sadness
1964096957,@moonfrye My plans for the weekend include working on a paper and driving my guy 2 the airport. Won't see him for 3 wks.,neutral
1966358104,Hi All!!  I have 2 daughters.. and my youngest turns 2 on Monday.. Where did the time go??  sniffle sniffle sob. sob.,surprise
1695924319,"@TysonColinJoe I use an external track ball with my laptop. Again, seems excessive, but is totally more efficient.",worry
1751955453,@afton_volturi ** Slaps self on forehead **  Pardon me!,worry
1695657826,@CHRISDJMOYLES Get you lol what time we eating id hate to be late,happiness
1966350468,"Actually, I think I'll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game",worry
1963214512,i wanna see UPPPPPP,happiness
1752895697,"@Lozingsleep Damn, that charming skater look is kind of....HOT! A hot mess  Catherine pls don't hate me for hitting on your friends. tnx",sadness
1966426256,@FlyGyrl1 I been following.... LOL.. just dont be paying attention to little ol Mylan,worry
1753870942,"the sun is out, can you believe it",neutral
1964665687,@Kyra_In_TX I know what you mean.,surprise
1957708069,@alperdotr i got bored   lunch time?,neutral
1753032097,"@SharneseLaNier Thanks hon, doing great and yourself? Happy Mothers Day",happiness
1962062537,"@Rush23 how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much",happiness
1957680381,@cutiemoet i noe... bt i jus cant help it.....,worry
1964505809,@theycallmeTAP http://bit.ly/3oRh6 &lt;&lt; i miss music like this,sadness
1966077290,"Last Heroes ep until Sept  Sick &amp; drugged for past 3 days. Dr says lacking in everything, esp -get this- SUNSHINE.",worry
1753346743,Kinda feeling in a reggae mood.... hope you all enjoy the smoothness on this lovely weekend,love
1695138185,"@gtfo dreamwidth, a new journaling site that just went into open beta.",worry
1965088819,Ears nose throat doc wants to do surgery inside my face  diviated septum does not sound like a sexy thing.,enthusiasm
1752290016,@GoodNightIrene Thanks lady!!,happiness
1752413480,@MrCartersNurse  congratulations for your mom for tomorrow ! buenas noches,happiness
1752962968,Happy Mother's Day to all the moms out there.,love
1965933627,what am i gonna watch after BGT  bad times,hate
1752473452,@jphauk huh what the fuck? Smelly? Noooo. I love alex Vixon,worry
1751852348,wants to wish all the moms a Happy Mother's Day.  Hope you're all treated like Queens!,surprise
1957273413,@Trentskers Pfftt... I wish. Don't have time though.,sadness
1965798628,@MitaliandMe thanks for trying,relief
1966425504,Just found out a friend and his son fell down a 25ft shaft onto concrete today. They are alive at least. Don't know much else.,worry
1752919699,@aileen2u2 It's pretty perfect eh! Yes We Cannabis!  I saw some of those signs at the Global Marijuana March too.,fun
1965409971,@elainanic  hope u feel better sweetie,worry
1695165318,"dont look at my toes... put shoes on, then painted big toe!",neutral
1694090792,"New job today, wish me luck peeps",neutral
1751251478,first weekend at home,neutral
1694439504,@TrudyMagnifique haha check out our site its got some good ones too,happiness
1963157764,@g33kguy @alisonwaring Looks like the nap will have to wait. I'm still waiting on the poor guy,worry
1957011291,@AlexanderGWhite daaammmnnnnn I do wish I was there.,sadness
1962861261,What up ab circle! Anddd It's still in the box  f work,neutral
1753518222,"Chris Pine, Zachary Quinto, and Leonard NImoy on SNL tonight was quite possibly the most fun I've had geeking out in a long time.",sadness
1964850292,"@sexidance I saw slater on some MTV show, So you think you wanna dance with slater or some crap like that. Where's Kelly Kapowski",hate
1752894503,@billbergstrom Looks like a great time!  Happy Birthday to the bd girl,happiness
1751466189,gosh! i'm freakin' bored! talk to me!,sadness
1965983389,"@bztak1020 actually, my friend gave me the files today! lol but those are all CDA files... do u know how to convert them to MP3?",happiness
1694108847,@bridgetmcmanus go into an anti-gravity chamber then you can tell gravity to suck it.,hate
1753694274,Headin' to church now...,neutral
1695002580,"@LP_laura_LP ok thanks for the help! I hope they respond to me sooner or later, then! thanks!",empty
1753789368,Had a great weekend... but ate too much I think..  I am looking forward to my trip to Hobart on Friday the 15th....,love
1964370205,really is missing her daughters in Haiti!  Wishing i could go back.,sadness
1695376948,"@catatonickid @YogaChicky  @shiv379 Shiv, his place, slowly I hope",happiness
1964595219,"@themakelounge -- No fair, I want a sticker but I just moved away from London",sadness
1753498555,Yet another good weekend with someone. Sigh. Man I like the boy..,love
1961834859,Omg. I got no sleep again. Neighbors are building a deck &amp; they've been starting @ 5:00am. I'm SO tired. Feel like I just took Benadryl,sadness
1960136609,@iod2009 Will arrive tomorrow morning at 7  #early,worry
1753254509,"Is finally home, fed and ready to go to bed and its only 2:45am.  That's gotta be a record",relief
1966276851,Def isn't. I don't even feel like me without a pic next to my tweet.,neutral
1696177564,"feels the same way about cherry-flavored items as Shannt does about grapes. Strange, but true.",surprise
1753534329,let me dream about my spock now goodnight,neutral
1962683934,"@_ophelia Oh, Hamletgasm! I hate having to work 12 hours today!How utterly crap, I miss everything! [managed forum for 5 min on break  ]",hate
1961929124,@iamdiddy I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,worry
1753790316,Seeing 'Love at the Club' actually made me,relief
1962813060,"@tandmark well at least they have good taste in art,cabinet appts.not so much",neutral
1963102529,No 1 evr brngs me a starbux!   *~CoRiEoGrApHy~*,worry
1694422212,@StephanieMxx Just got back &amp; saw yr tweet. It's 7.30pm  monday here - mayday public holiday,neutral
1753216524,hairspray on tv!,worry
1752643710,"@swoopthekid I'm good, thanks.  Hope you're enjoying the weekend!",love
1963295615,I don't want to apply for jobs!!!,hate
1751679322,watching &quot;That Thing You Do&quot; on Comcast. Missing my boo like crrrrrazy!,sadness
1694181834,has found that old familiar feeling again.,love
1964008769,in science class right now... urgh... stupid project.. don't wanna go to track after school! too tired!  lol,sadness
1751175572,just got home from a partyyyy. had a good time. can't wait for my birthday in 7 days!,worry
1694015244,"@paul_augustine Yes, it is. Though not in coffee   So what's your favorite brand?",empty
1962242326,@brookefraser @loswhit said that @whittakerwoman mentioned bears!  have fun!! P.S bears like Peanut Butter,fun
1695310391,pink bubble baths and champs,neutral
1694769688,"@j3nn1e ooh good!  im starting with the hardest one, gonna be at it all day. ive locked my door and im only leaving for food and toilet! x",enthusiasm
1961287802,Finally got a call for marriage counseling 3 days late....,sadness
1957218546,I hate TweetDeck when it reaches access limits,neutral
1694686626,"@Clarrisani Thank you for approving my application at the TWA Forum, honey. Keep up the good work",happiness
1694422081,Man with a kickin' top hat just left. Invited me to blues jams session put on by street musicians. HarpmanHatter.,neutral
1753806819,its so nice.. I LUV KELLY...she's such an amazing singer  LUV HER,love
1694510221,enjoying my Bank Holiday  Just had a meeting with the real estate agent who will offer our Amsterdam apartment for rent,happiness
1964373475,just got home and  i got to freakkin clen,neutral
1752726295,@laurentiaa then ill post it,neutral
1963189816,Doesn't want to go to work,worry
1964010601,"@photogjack Yeah, the prices on the used market for Hasselblad are not even close to the way they used to hold their value. It's a shame",sadness
1964640319,"i miss the jokes and making fun of ppl and throwing ideas for songs, movies, and shows at eachother the most.  that'll never go away...",neutral
1751716929,"@Teresamerica politicians and celebs have lottsa fun  .. it's just that for SOME of them, FUN is actually ..  SIN",neutral
1963306960,This sars has really got me down.,sadness
1961258392,Drunkduck misspelled &quot;Buinne&quot; for the announcement of the twenty-fifth page. I'm very sad.,worry
1961409415,"Ben &amp; Jerry's fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  @cherrygarcia",sadness
1957000372,what is it with chocolates? i just can never say no,neutral
1752413811,Happy mama's day to all the mamas.,happiness
1961656738,@chenks seen that!  hopefully ebay replacement  will work for you!  but take it to bits anyway! lol,relief
1962841827,@deeliciouz Even without the dressing they're still over 500 calories. I love that flatbread.,enthusiasm
1751610262,@jazzii3phiizzl3 oh mm gee we got aerolas in the live tonite,fun
1964710454,@DAEONE haha wtf is that! You don't want me to leave,relief
1753870354,@PeaceDiva Nice! What r ur plans for 2day? Oh n Happy Mothers Day if u happen 2 b a mother,happiness
1957292590,@OXtravaganza and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.,fun
1962067688,@bethanyshondark Ouch. Better get used to it. I think 22 to 25 are prime marriage years.,relief
1695766904,@OreoWolf Morning,neutral
1964594416,Zach G. gets an extensive profile in this weekend's NY Times Magazine. The chances of us falling in love are getting fewer and fewer.,love
1694070608,@warzabidul good morning fella   i have the joy of work to do today.  what are your plans?,neutral
1752619838,aww my son gave me a purple g shock for mother's day,happiness
1753451318,Is going to sleep. Good night everyone!!,empty
1958113467,@JackAllTimeLow I wish I could go to your melbourne show but my parents won't let me  *cries*,sadness
1696045839,@gloria_hayden Welcome to Twitter!!,enthusiasm
1753365918,@LittlePinkStone I'm not either. We should have went out *snicker* Although I am enjoying listening to RR and my beer,happiness
1751988258,@pageoneresults more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.,sadness
1957583045,can't go to bed  An am sooooo tired!!!,sadness
1965802044,ugh blisters on both my big toes and on both my legs and my shoulders are raw as shit. my life sucks right now,hate
1752504786,@MariahCarey thanks you soo much i need this day for these five kids lol,relief
1695617715,@my3boybarians Laughing at my &quot;ah ha&quot; moment. Off to get some coffee.,happiness
1963057508,@ericbolling Where's Dani Babb?,worry
1753744998,"@_anh Hmm, tasty!  Going to have curry rice with peas probably. ;)",happiness
1964384586,Heyya guys! does anyone know how to give formulas to create a sudoku? Please help,worry
1752290375,"Happy Mother's Day to all the Ladies... With all the moments we cherish with our children, today let those moments cherish you in return.",love
1964097753,"@TheRankinFiles to be fair, she was asking about mktg cd's, etc, but I suggested more and she never even emailed back.",sadness
1751952811,@putrinda sti's doin' just fine  how bout you?,neutral
1753499987,@Tiaantjee Cool rite?,neutral
1964061648,arrg - i've been trying to upload my picture...darn thing won't let me,neutral
1965448097,"@LostMyHeart  hoping it'll go away... I mean I get all teary at the drop of a hat anyway, but it's been truly awful lately - full out sad",sadness
1752087839,@mkeguy69 thank you  have a great weekend,happiness
1694053238,@pokr thanks for the retweet  poker is the best card game on earth,relief
1964581887,ah my tummy hurts  damn starbucks sugar/chocolate/caffeine,hate
1964033217,"@Puertorok57 n'dito  I messed up your name, sorry hon ;)",worry
1694953617,@Adam__Carter Good film,happiness
1962017313,They just layed off 23 teachers in the city near me  I wonder if I should be thinking about not going into that jobfield...,worry
1753822606,"@comedian cafe, sky dining plangi  http://plurk.com/p/sw17j",fun
1960626731,@RussellDevon - NOT A HEAP HEY. JUST BOUT TU HIT THE SACK. ITS 1.15AM HERE. I NEED SOMEONE TU CUDDLE. SUCKS  WBU.? X,neutral
1957040988,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over,sadness
1965572265,I am SO MAD that Glee won't premiere till Fall,sadness
1961104874,"crap. have to break my &quot;no work in weekend&quot; rule  so much overloaded with work. aargh, hate it!",happiness
1960604076,"@TheYotesDiva You might have too. One of them accused you guys to being &quot;One Sided&quot; on the issue. They're getting way, way out of hand.",neutral
1963411135,@JinBeautiful so i'm screwed,worry
1966056158,"@Snoop71 Not so much a substitute as a variation. Ate too much, too. Oof",neutral
1752724353,my blog is now updated,happiness
1965425688,There is ALWAYS one JOYKILL in the crowd!    haters!,hate
1753415911,Ok I am going to sleep for real now good night twitter land,relief
1695004388,@dbdc LOL! I hate when that happens!! All hyped up and its over before you know it! Lunch sounds nice..hope you have a nice time.,sadness
1752194217,"going to shibuya, meet my mom, get my contact lenses, then shinjuku",neutral
1695583591,Listening to Sublime and 311 at work.. I have got to get these resumes done.   Then I have design work for the Fudge Factory.,neutral
1962585988,"Work is MAD blocking sites! No fun  but they aren't blocking facebook, twitter &amp; youtube",sadness
1957371316,on that note - i do not feel missed.,relief
1962890693,@smfibus I have a feeling that we'll be able to get anything we want as long as it's &quot;green.&quot;,happiness
1752259161,"Good night everybody, i love u Phillip! XO",love
1752193865,hungraaaaaaaaay. i'll just eat. don't go away Twitter! @whatchandrasaid LUNCH.,happiness
1752473562,@Boomstone Thanks and Cheers back at you.,relief
1694402638,city in a bittt.,neutral
1753432465,@JessMcFlyxxx yeaahh; punch her!  haha. xx,fun
1750895775,Holy Crap EMS stasher rain jacket you are my new best friend!,love
1960752399,"@leilaanasazi: I'm sure lots of that studio equipment was collected analog stuff that can't be bought anymore.    seriously, condolences.",worry
1963145241,just realized tonight's Drake,happiness
1695027907,"@JustinBazan Maybe because you got in 4 hours ago from an awesome night? Nah, that can't be it.",happiness
1695081047,having my dinner. eating bangus.  it's a fish.,neutral
1966409513,@xoshattered_  i missed you. today was the greatest day ever. im burnt and shit lmfao. but it will be a nice tan. 11 rides in 6 hrs!  &lt;3,happiness
1752723801,boooo on life decisions....bottle of wine be my lucky eight ball tonight,worry
1752354525,@ZeeMalMer Bubbletweet it,neutral
1961650923,"#BSNL, Stupid net went down.. Been without email for a whole day",worry
1753663023,Dinner with the family. Watching wild child in the car,happiness
1694422053,@robertrich the no tweeting guilt trip didn't stop you huh?  I felt so bad!,worry
1961178027,I want my real keys back,neutral
1961689330,someone broke into my car big time = having a really bad day,worry
1960169610,Attending Matthew's Senior Day for recognition and I'm so not ready for this.,worry
1961251578,http://twitpic.com/66sls - @megelin and I just saw this monster dog in the park,surprise
1963395345,omg maddie in holby is dead. Gutted. loved Nadine lewington and really wanted Maddie and Clifford to get together,sadness
1963002211,Just realised i am a very angry person in georgia. Too groggy and uncomfortable and i still haven't driven!,hate
1696216463,@scooby867 Cheers for that! Will have a look at that later and hopefully get sorted!,worry
1696005392,@littlefluffycat hehe--sorry.  I've never been very good at blending in...,worry
1753631178,@wp101 Cheers! will do,happiness
1695580160,going to the cinema to see ghost of girlfriends past!,happiness
1957686896,my blog is crashing my browser,sadness
1694256464,"houstatlantavegas, sooner than later, nov. 18th, a night off, successful . over and over for the last 2837 hours - heavennn",happiness
1961654478,I have nothing witty to say,neutral
1961244742,@Bbolin1469 Why is it going to be anti-social?,neutral
1752291338,Happy Mother's Day 2 all the fabulous moms out there. The world wouldn't run without us. Keep up the good work! Enjoy ur day,love
1963149512,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,neutral
1694905755,"sorry @sanderschenk I misspelled twice already. Im notgiving you up, just have to run  ? http://blip.fm/~5jjxr",happiness
1694126275,@PaulSweeney  Cloud Croatian Apartments,neutral
1753806726,actually loves nesquik cereal,love
1964388508,@hannybfirst wEe ArR SoWbUr i PrOmIsS. tHe StYoOpId FlYiNg ThInG hAzZuNt KuM OwT aGaNe. iTt Iz hYdInG sUmWaRe aNd LaRfFiNg aTt Us.,empty
1753384033,@cow_grrrl   You have the sweetest children.  You are obviously a great mom. I loved reading your blog w/ their msgs to you.  Kudos.,love
1961749353,OMG The LG KC910 touchscreen fone is such a pile of shite!! Roll on new contract in 18 months,hate
1695163873,"Possible case of H1N1 at Ft. Knox (KY) http://tiny.cc/gNYq7. Note: this is for info purposes only, so there's still no need to panic",worry
1966074557,my car is broke,worry
1965678717,Boredom isnt any fun..Wish I had somebody to hang out with tonite..,worry
1964732784,i cant find my keys,sadness
1957654191,@amandapalmer was there going to be a recording of with the needle that stings in her heart on youtube or something? i missed the stream,worry
1694292258,@moniqueconheady say hi to Kimba for me,neutral
1965797383,I wish I lived closer to the girls.  I'm tryna chill on a Friday night!    (@winonapatron next weekeeend! Drink all day AND night?!),worry
1695343659,@twistedscience It rained here too,neutral
1963648265,"dad wants the computer, so I'd best be off  taking my lapity-topity to a mac specialist tomorrow, hopefully they make teh owwie go awayz",love
1957637482,I have to choose between @pink and @Essendon_FC on Sunday and @pink wins. I'm shattered.  Why can't I be healthy enough to go to both?,neutral
1961293731,Yesterday I heard a song about taking a base onto a plane. Can someone help me find it? I don't know anything else about it.,surprise
1960672480,@gaspsiagore &quot;stunningly beautiful&quot; and &quot;new piece&quot; don't usually go together. Wish I could go,sadness
1957328727,@jessereed did u watch the day the earth stood still? did u not see my bye when u got d/c...  im sad i left 2 and now ur gone  ily&lt;333,sadness
1963385683,Took me 2 times to get over the wall. What killed me was the 150 lb dummy that you can't drag. 12  seconds over.,worry
1957461006,@Roberto958  awwww  thanks for follwin me thou. lol,love
1753772813,When spelling is important.  http://bit.ly/jdk0Z,neutral
1962181450,"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh...",hate
1750999137,In a really Good mood for absolutely no reason  tee her,love
1965955634,wishes her love was coming home,worry
1964641985,@Cara_Jen LOL - I know... seems that the whole fabric of our earth will now unravel - lol - I guess people have never seen bambi,surprise
1694438474,@wulffboy I'll give u an icecream ?,fun
1965849841,hoping that one day i will be able to go on dates with my 26 year old boyfriend without his parents...,love
1965870145,"@cyan1234 I gotta leave early again, like 7:20",neutral
1753349625,@crazyjen85 gotta love the summer,worry
1753649181,@ElizaPatricia Pair it up with Fringe on Tuesday? That smells like a win imo as well.,neutral
1962263826,Hi everybody! Sorry for the long listening. Iwas too busy.,worry
1695376109,@WorkingDaze_Roy i tell them it's facebook minus everything but the status updates.,worry
1962955758,@jasonwitmer you haven't drawn me yet,love
1751176829,@Joviswillow Loved those books   Did you read The Host?  Amazing storyteller.,relief
1753006680,@cyberprvideo heard of. And you're the first to mention him to me!,happiness
1962515248,@Nica it was only announced in the last few days. Due to cancer I think,surprise
1963969187,"@ItsBacker I refuse to get excited as I don't want to be let down  if it happens, as long as it's not between June 11 - 28 or I'd die",worry
1694013866,New baby arrived yesterday. A fab baby boy at 2.8 kilo  Very proud and happy,happiness
1752257588,@JonathanRKnight thank u sweetie! Can't wait to set sail with u next week,love
1962168164,Beautiful day on Ocracoke just hope the thunderstorms stay away this afternoon...it's not looking good,love
1753347695,@ilhongy would get u some if u were here,neutral
1966073082,Looks like I got a defective MacBook,worry
1752323232,@remzology it was amazing but due to time constraints could only visit the meadows and pine forest. Shall post images later.,happiness
1750896130,"@rdkpickle For the movie, but maybe I am just a little awesome.",neutral
1694814919,@mcarvin That's tonight?! Cool,love
1695082897,@FatDaddySweets YAY! Busy is good,happiness
1753253412,a night alone with my piano...and a pro tools session... ill take that ANYTIME.,happiness
1965850430,@selenagomez aww  but we miss you here in the USA.,worry
1694238984,"http://tinyurl.com/c4z6gn Wow.. Wow.. hope, i too get that sort of Guts in near future",happiness
1966337833,@bhans  Bring me food before you go please.,neutral
1966204883,"I'd rather be at #BEATweetup.  Instead, I'm taking my cue from @vromans and shutting down. @wirechairs @annacarollo reprezent-zent!",sadness
1965597918,If my phone dies I will die too!,worry
1965725562,@Jonasbrothers I like all the songs  I can't say just one guys! love ya,love
1751143086,Almost dun choreographing the dance,happiness
1962805978,@LLCee I had to find out via twitter,worry
1964492385,"@Amanda_Holden I must admit though, part of me didn't want her to get through so she wouldn't have to put herself through all that again.",worry
1963419699,"@SteamPowered damn, so many good deals...you guys have a conspiracy to steal all my money",neutral
1753313043,"As kids, this is how we attempted to dance http://digg.com/u12xAo No idea to what the words mean,but the moves are so cool!",fun
1961963955,"@iamdiddy - Me. because my ex boyfriend of 2 years (we broke up 2 months ago) is engaged to his gf of 6 weeks.  sad, embarrassed. Hug?",sadness
1957663384,Why didn't I book today off as well could not be bothered with work the weather is too good to be in here,sadness
1753854607,@zjelektra that's how it is supposed to be and sometimes we get too busy to recognize that but always family after God,neutral
1961929904,"got up at 8 today, and also misses his friend @danceashleylove",worry
1752672385,Finally off work...long night.  Hangin with @KrispySwiggs,relief
1694385165,"A lovely weekend away at Kits Coty, now relaxed and well rested and ready for the week ahead.  Back on NNC in two weeks",love
1695883117,@mmurray Hearing that my songs brighten someone's day always makes ME grin.,happiness
1694728242,ya i walked into the wall thats why i have a plaster on my neck,neutral
1694346654,Happy #juddday everyone!,happiness
1752943317,Mother's Day family dinner on a rainy Sunday night,happiness
1696136131,Goooosh! Someone payed my LastFM subscription  ^^,worry
1966285478,Why does twitter eat my DM's?  Not happy,sadness
1966127034,Wife and kids have made it to San Antonio...almost to Corpus!  Praying for safety the rest of the way.  Guess I'll watch the game alone,neutral
1962238302,needs a job,worry
1963484854,@Franknitt  don't remind me.. Was supposed 2 meet up with the Homie @DAEONE 2 4 that show..  Ack! So kill it please..do the damn thang!,neutral
1962808293,@BossTutie I said hi to u,neutral
1957075370,@CrazyBallerina Not really sleepy ...bored is the right word ... again not much work,surprise
1965015338,"wanna b marie antoinette, cos she had perfect hairdo, fab clothes, n tons of macarons.  Crappy day",worry
1753664844,follow @johnofisher just because... or don't either way they have really cool tshirts  hey johno x,neutral
1753417077,(@amandastorlie) Shut up and put your money where your mouth is thats what you get for waking up in vegas,hate
1956984559,says I miss plurking.  http://plurk.com/p/wxion,neutral
1960512637,"I just found out that one of my friends, someone who I use to talk to all the time who has disappeared is blocking me from Flickr.",surprise
1962601314,@euripidean oh dear Whoops indeed,worry
1694552196,done with the dentist until November,relief
1960468415,"Heading to the gym.  The group of guys that USED to go with me has all quit...well, except for Brandon.   Makes me terribly sad",sadness
1696133820,Moving today!!  I'm so excited!,happiness
1694275651,@simonrim off to the cheese counter I go! Thanks,happiness
1966261449,@path189 why weren't we invited?,surprise
1965337023,@ebrettrubin i dont get one? fine! i say texting is way more meaningful than twittering,worry
1962842926,"in computer class, photo booth doesn't  work",neutral
1960325702,@marvelvscapcom doesnt work already,sadness
1753758401,"Hope all the Mum's out there had a Mother's Day with love, close family &amp; friends.",love
1964242943,@hauntyou Umm..ok..just don't start cats on fire..  ...promise,neutral
1693976025,cieee @Cronatic potong rambuuuut!,neutral
1751608637,"Coool. - Weekend wasnï¿½t that great, eeeh. Whattttever.  Friday was better than I expected it to be, so I... http://tumblr.com/x9i1qwu42",happiness
1752987171,@bbheaven,neutral
1962302993,Cleaning + finding stuff to sell. I'm so poor.,worry
1960942815,@QueenBofMakeup I need to do some more post but I don't have time on this tour  ........... Apologies to all my supporters.,sadness
1960127422,Too much information,worry
1963731537,I really like Lady GaGa's &quot;Paparazzi&quot;...  #whatshappening,love
1965010546,10) I'm allergic to hot wax,sadness
1752290802,@Stacilynny Its tomorrow!!!!,surprise
1965515178,@jesamine Here's a more appropriate @ tweet... is everything ok  Your last 3 days of tweets don't paint a good picture :-C,worry
1694552544,GOODNIGHT MAGIC AND PRETTY WORLD,love
1960446401,"@janey79 she's in LA, wanting sun today... but apparently LA isn't cooperating",neutral
1962653490,Trying to win a @neverwear contest for a a print of The Day the Saucers Came signed by @neilhimself... My brain is tapped out of ideas,enthusiasm
1961993140,"Rope witdrawal in full effect, no one to tie, no teaching, no demos, no one to play with. But worst of all - No one to play with!",sadness
1962103517,work all day,relief
1694294202,@RealLadyGaga hey.just putting it out there.. you should come to townsville next year..elton john came in '06 n loved it. it was great!!!,happiness
1751324440,Amazing day with my boyfriend. He's a good drummer.,love
1753449884,The ship has landed.,neutral
1965575986,"@GentlemanRiot yeah, I thought they weren't food grade, but apparently they were. Kind of a big waste.",worry
1960471845,did U watch the spelling bee contest ? winner: Kavya Shivshankar ! Impressive performance - i had not even heared most of the words b4,fun
1964949389,Omg! Why cant i eat. Everything i eat hurts my stomach and it comes right out of me.,worry
1962572554,I should be in NYC right now with some of my favorite people but instead I am stuck in RI.,sadness
1962876861,"@mileycyrus Miley, I tried voting for you, and it wont let me vote for some reason  Ill try back a little later! &lt;3",neutral
1751395180,Happy Mothers May to my Mak   Love you always! XOXO.,love
1961101555,@AraTheCoach. Really I look like a boy!!! I need someone to do my hair!,worry
1963600261,@Littleradge shit your in trouble now  why don't you try with one of those companys that buys your house for you,worry
1965331688,"@mollyissogyo I made room...I don't have a bed from how much room I made and now I'm outta space for sure lol, and I know I'm pathetic",worry
1753292065,@faulko1 was always told to keep sucking something like fruit gums,worry
1962956152,deadlines!,empty
1957595865,"Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2",sadness
1960815803,"Mucking about on Guitar Rig 3. The demo, that is",fun
1960591078,@DoperahStyles chillin promoting muzik...not eating  lmaao,happiness
1752795997,is needing to make a new video,neutral
1750965299,@michaelsheen OMG that's really good i want to see the photos! have a nice day,worry
1750963404,@CrazyOnYou Very true.  And well behaved women rarely make history.,neutral
1961433327,"How would we get thousand battlegrounds  #battleground, I mean we don't even know how could we reach which number to make it trending tpc",worry
1694492330,@jsie Hee. I love them all.,love
1753819699,is looking at that person from a very different pov.  never thought i'd see this day arrive!,worry
1752871132,"@YoScottie Btw, I smile everytime I see ur smiling face on ur profile here. &quot;Grins&quot;  Damn ur cute.",love
1751396394,@nsharm75 thank you for reading Ohlala,happiness
1965877530,Kill me now I'm so sick    n it's Friday night!!,sadness
1957047408,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi",neutral
1964849500,Failed that shit LOL,sadness
1694091125,@CHIOMA_ yeeeee  Haha. The funniest thing is when dudes that cant ball bring their hot gfs along so they can watch them get murked!,happiness
1752592918,I HAVE NEW WORK COMING OUT,worry
1753885786,#firefly weekend on SciFi channel  I'm a happy man,happiness
1694144460,"@epicsoul believe it or not, SPOTTED DICK is an english dish   http://tinyurl.com/aq8zg",fun
1752723912,@KOLsweetie hell yeah! Belgian beer is the bomb!!  :p,happiness
1694258339,@DeepaPrabhu Thanks and thanks,happiness
1962743483,At home sick.. On a friday...studying is all im doing at this point.. My weekend is so ruined,sadness
1965758268,@livlovsmileGRN what happened? I thought you were coming back today....,worry
1957281019,I wish my grandmother had taken me to the US with her,sadness
1957034566,@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...,sadness
1962520313,Hairspray in hair + lighter&amp;bong = new haircut,neutral
1966087006,"sigh, my sisters bein strange.. she came all the way from copenhagen to london, and now her phones turned off.. i wanna see her dammit",worry
1751955844,@vulcansmuse @lorirusso still waiting to have a beer with Moldovan. At least he's happy I came.,happiness
1963146987,#thingsmummysaid  You are the result of a broken condom.,sadness
1965821820,&quot;your true theatre calling? - musical theatre actor&quot;  i wish :'( xxx,worry
1695028306,@plc sorry  you wouldn't believe how much feedback we got on that menu bar icon.  the next version will be a lot more subtle,surprise
1753550409,@theseainwinter did you tweet me? i thought i remembered seeing one but i cant see it now! SO glad teatree is ok!,neutral
1695657004,@ppittman feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!,neutral
1753902805,@Hoopsiscrazy U think web design wld go down well at the International Brotherhood of Magicians? Maybe. The magic was a success at SXSWi!,happiness
1753774633,@moodleman somehow I am going to have to figure out how to come to Sydney one day,happiness
1695312811,About to go eat breakfast at jay jays cafe with my one and only,neutral
1963005651,is sad coz hyd theka's dont have beer,sadness
1963106549,I hate being sick.  Make me soup?,sadness
1963370015,"@cwardzala Ironically, that thought goes through my head (no pun intended) for *every* headache I have...  Hope it goes away soon.",worry
1752985371,@PeachiKeen AH! STEPH TWEETS!,surprise
1695923418,I do hope many of my new followers are from around Sydney Australia  Welcome to my tweets anyway.,worry
1753329722,watching freo on a sunday arvo is a good hobby,happiness
1750895431,@kveton you have to follow me before i can dm ya,neutral
1960756870,bad grades again,sadness
1956973690,I HATE CANCER. I HATE IT I HATE IT I HATE IT.,worry
1693994899,@urbansmiler Is it possible to a have phobia of phobias? Afraid to look at list.,worry
1962432861,"@jackieamodeo weird trigger. You should definitely ask him about them on monday, dude...  shitty.",neutral
1957034434,"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips",neutral
1694928880,57 days till my 18th B-day,neutral
1964705080,is sad that Piggy died,worry
1753632105,"@CassieScerbo: 'Bring it on: In it to win it' is the BEST movie ever!!  U are the best actress, singer, dancer and role model ever&lt;33 xoxo",love
